Código Cliente,Ano,Trimestre,Mês,Dia,Loja,Produto,SKU,Tamanho Pedido
28,2017,Trim 4,dezembro,17,Rio de Janeiro,Inspiron 15,HL1007,4
374,2017,Trim 4,dezembro,17,Rio de Janeiro,iPhone 6S,HL1010,1
896,2017,Trim 4,dezembro,17,Rio de Janeiro,Samsung Dual Core,HL1023,9
1326,2017,Trim 4,dezembro,17,São Paulo,Aspire 5,HL1024,3
382,2017,Trim 4,dezembro,17,São Paulo,Câmera Coolpix L340,HL1013,3
748,2017,Trim 4,dezembro,17,São Paulo,Câmera Digital Rebel T6,HL1005,1
541,2017,Trim 4,dezembro,17,São Paulo,Galaxy S10,HL1003,2
541,2017,Trim 4,dezembro,17,São Paulo,Galaxy S8,HL1021,3
728,2017,Trim 4,dezembro,17,São Paulo,iPhone 7,HL1002,3
105,2017,Trim 4,dezembro,17,São Paulo,Smart TV 75' 4K,HL1017,1
158,2017,Trim 4,dezembro,17,São Paulo,Smart TV LED Full HD 55',HL1008,6
382,2017,Trim 4,dezembro,17,São Paulo,TV LED 32',HL1006,3
154,2017,Trim 4,dezembro,18,Belo Horizonte,Câmera Coolpix L340,HL1013,4
413,2017,Trim 4,dezembro,18,Belo Horizonte,Câmera Digital Rebel T6,HL1005,3
545,2017,Trim 4,dezembro,18,Belo Horizonte,Smart TV 50' 4K,HL1001,7
359,2017,Trim 4,dezembro,18,Belo Horizonte,Smart TV 75' 4K,HL1017,5
345,2017,Trim 4,dezembro,18,Curitiba,Galaxy S10,HL1003,5
22,2017,Trim 4,dezembro,18,Curitiba,Smart TV 50' 4K,HL1001,4
412,2017,Trim 4,dezembro,18,Curitiba,Smart TV LED Full HD 55',HL1008,4
609,2017,Trim 4,dezembro,18,Fortaleza,Inspiron 15,HL1007,1
1446,2017,Trim 4,dezembro,18,Fortaleza,Smart TV 50' 4K,HL1001,5
299,2017,Trim 4,dezembro,18,Goiânia,Dell G7,HL1012,5
523,2017,Trim 4,dezembro,18,Niterói,Samsung Dual Core,HL1023,5
785,2017,Trim 4,dezembro,18,Porto Alegre,Inspiron 15,HL1007,1
361,2017,Trim 4,dezembro,18,Porto Alegre,iPhone 7,HL1002,3
81,2017,Trim 4,dezembro,18,Recife,Moto G7,HL1009,5
513,2017,Trim 4,dezembro,18,Recife,Smart Watch MI,HL1018,3
749,2017,Trim 4,dezembro,18,Rio de Janeiro,Dell G7,HL1012,4
28,2017,Trim 4,dezembro,18,Rio de Janeiro,Inspiron 15,HL1007,5
298,2017,Trim 4,dezembro,18,Rio de Janeiro,iPhone XS,HL1019,5
694,2017,Trim 4,dezembro,18,Rio de Janeiro,Moto G7,HL1009,5
82,2017,Trim 4,dezembro,18,Salvador,Câmera Digital Rebel T6,HL1005,1
752,2017,Trim 4,dezembro,18,Salvador,Câmera Digital Sony Cyber,HL1015,3
930,2017,Trim 4,dezembro,18,Salvador,Smart TV LED Full HD 55',HL1008,6
692,2017,Trim 4,dezembro,18,Salvador,Smart Watch MI,HL1018,2
16,2017,Trim 4,dezembro,18,Salvador,TV LED 32',HL1006,3
776,2017,Trim 4,dezembro,18,São Paulo,Câmera Coolpix L340,HL1013,2
484,2017,Trim 4,dezembro,18,São Paulo,Câmera Digital Sony Cyber,HL1015,2
650,2017,Trim 4,dezembro,18,São Paulo,Inspiron 15,HL1007,2
650,2017,Trim 4,dezembro,18,São Paulo,iPhone 7,HL1002,5
970,2017,Trim 4,dezembro,18,São Paulo,Moto G7,HL1009,10
664,2017,Trim 4,dezembro,18,São Paulo,Smart TV 50' 4K,HL1001,9
665,2017,Trim 4,dezembro,18,São Paulo,Smart TV 75' 4K,HL1017,3
235,2017,Trim 4,dezembro,18,São Paulo,Smart Watch Galaxy,HL1016,1
725,2017,Trim 4,dezembro,18,São Paulo,Smart Watch MI,HL1018,1
300,2017,Trim 4,dezembro,19,Campinas,Câmera Coolpix L340,HL1013,3
309,2017,Trim 4,dezembro,19,Campinas,Câmera Digital Sony Cyber,HL1015,5
447,2017,Trim 4,dezembro,19,Campinas,Galaxy S8,HL1021,3
431,2017,Trim 4,dezembro,19,Campinas,iPhone 7,HL1002,1
343,2017,Trim 4,dezembro,19,Campinas,Smart TV 50' 4K,HL1001,2
498,2017,Trim 4,dezembro,19,Curitiba,Smart TV 50' 4K,HL1001,5
519,2017,Trim 4,dezembro,19,Fortaleza,Moto G7,HL1009,3
87,2017,Trim 4,dezembro,19,Fortaleza,Samsung Dual Core,HL1023,4
103,2017,Trim 4,dezembro,19,Goiânia,Câmera Coolpix L340,HL1013,3
317,2017,Trim 4,dezembro,19,Goiânia,Galaxy S10,HL1003,3
380,2017,Trim 4,dezembro,19,Goiânia,iPhone 7,HL1002,8
246,2017,Trim 4,dezembro,19,Goiânia,iPhone XS,HL1019,3
302,2017,Trim 4,dezembro,19,Guarulhos,Aspire 5,HL1024,4
149,2017,Trim 4,dezembro,19,Nova Iguaçu,Câmera Digital Rebel T6,HL1005,3
668,2017,Trim 4,dezembro,19,Porto Alegre,Aspire 5,HL1024,5
266,2017,Trim 4,dezembro,19,Porto Alegre,iPhone XS,HL1019,1
676,2017,Trim 4,dezembro,19,Recife,Câmera Coolpix L340,HL1013,2
777,2017,Trim 4,dezembro,19,Recife,iPhone 7,HL1002,4
304,2017,Trim 4,dezembro,19,Recife,Moto Z,HL1020,4
3,2017,Trim 4,dezembro,19,Rio de Janeiro,Câmera Coolpix L340,HL1013,4
374,2017,Trim 4,dezembro,19,Rio de Janeiro,Inspiron 15,HL1007,3
377,2017,Trim 4,dezembro,19,Rio de Janeiro,iPhone XS,HL1019,3
213,2017,Trim 4,dezembro,19,Rio de Janeiro,Tablet M10 Android,HL1011,2
790,2017,Trim 4,dezembro,19,Salvador,Aspire 5,HL1024,2
765,2017,Trim 4,dezembro,19,Salvador,Câmera Digital Rebel T6,HL1005,3
646,2017,Trim 4,dezembro,19,Salvador,Câmera Digital Sony Cyber,HL1015,5
170,2017,Trim 4,dezembro,19,Salvador,iPhone 7,HL1002,4
712,2017,Trim 4,dezembro,19,Salvador,TV LED 32',HL1006,4
160,2017,Trim 4,dezembro,19,São Paulo,Aspire 5,HL1024,5
202,2017,Trim 4,dezembro,19,São Paulo,Câmera Digital Rebel T6,HL1005,3
650,2017,Trim 4,dezembro,19,São Paulo,Câmera Digital Sony Cyber,HL1015,2
314,2017,Trim 4,dezembro,19,São Paulo,iPhone 6S,HL1010,5
105,2017,Trim 4,dezembro,19,São Paulo,iPhone XS,HL1019,1
650,2017,Trim 4,dezembro,19,São Paulo,Moto G7,HL1009,2
1463,2017,Trim 4,dezembro,19,São Paulo,Smart TV 50' 4K,HL1001,6
797,2017,Trim 4,dezembro,19,São Paulo,Smart Watch MI,HL1018,2
186,2017,Trim 4,dezembro,20,Belo Horizonte,Moto Z,HL1020,5
550,2017,Trim 4,dezembro,20,Belo Horizonte,Smart TV 50' 4K,HL1001,3
427,2017,Trim 4,dezembro,20,Campinas,Smart TV 50' 4K,HL1001,5
110,2017,Trim 4,dezembro,20,Campinas,Smart TV LED Full HD 55',HL1008,5
349,2017,Trim 4,dezembro,20,Goiânia,Câmera Digital Rebel T6,HL1005,2
337,2017,Trim 4,dezembro,20,Guarulhos,Câmera Digital Sony Cyber,HL1015,5
361,2017,Trim 4,dezembro,20,Porto Alegre,Câmera Digital Sony Cyber,HL1015,3
820,2017,Trim 4,dezembro,20,Recife,Aspire 5,HL1024,2
277,2017,Trim 4,dezembro,20,Recife,iPhone 6S,HL1010,2
377,2017,Trim 4,dezembro,20,Rio de Janeiro,Samsung Dual Core,HL1023,5
92,2017,Trim 4,dezembro,20,Rio de Janeiro,Smart TV 50' 4K,HL1001,5
170,2017,Trim 4,dezembro,20,Salvador,Aspire 5,HL1024,4
216,2017,Trim 4,dezembro,20,Salvador,Moto Z,HL1020,3
700,2017,Trim 4,dezembro,20,Salvador,Smart TV 50' 4K,HL1001,1
209,2017,Trim 4,dezembro,20,São Paulo,Câmera Digital Sony Cyber,HL1015,4
104,2017,Trim 4,dezembro,20,São Paulo,iPhone XS,HL1019,3
707,2017,Trim 4,dezembro,20,São Paulo,Moto G7,HL1009,5
69,2017,Trim 4,dezembro,20,São Paulo,Smart TV LED Full HD 55',HL1008,2
441,2017,Trim 4,dezembro,21,Belo Horizonte,Câmera Digital Rebel T6,HL1005,3
190,2017,Trim 4,dezembro,21,Belo Horizonte,Smart Watch MI,HL1018,5
552,2017,Trim 4,dezembro,21,Campinas,Câmera Digital Sony Cyber,HL1015,3
243,2017,Trim 4,dezembro,21,Campinas,Samsung Dual Core,HL1023,4
560,2017,Trim 4,dezembro,21,Curitiba,Galaxy S10,HL1003,4
22,2017,Trim 4,dezembro,21,Curitiba,Samsung Dual Core,HL1023,2
643,2017,Trim 4,dezembro,21,Curitiba,Smart Watch MI,HL1018,4
553,2017,Trim 4,dezembro,21,Fortaleza,Câmera Coolpix L340,HL1013,2
739,2017,Trim 4,dezembro,21,Fortaleza,Samsung Dual Core,HL1023,4
719,2017,Trim 4,dezembro,21,Fortaleza,Smart TV 50' 4K,HL1001,2
682,2017,Trim 4,dezembro,21,Goiânia,Samsung Dual Core,HL1023,1
101,2017,Trim 4,dezembro,21,Guarulhos,Câmera Digital Rebel T6,HL1005,1
496,2017,Trim 4,dezembro,21,Guarulhos,Inspiron 15,HL1007,5
514,2017,Trim 4,dezembro,21,Niterói,iPhone XS,HL1019,2
586,2017,Trim 4,dezembro,21,Porto Alegre,Aspire 5,HL1024,4
27,2017,Trim 4,dezembro,21,Recife,Câmera Digital Sony Cyber,HL1015,3
694,2017,Trim 4,dezembro,21,Rio de Janeiro,Apple Watch,HL1004,2
259,2017,Trim 4,dezembro,21,Rio de Janeiro,Câmera Digital Sony Cyber,HL1015,3
248,2017,Trim 4,dezembro,21,Rio de Janeiro,Moto Z,HL1020,4
264,2017,Trim 4,dezembro,21,Salvador,Smart Watch MI,HL1018,1
541,2017,Trim 4,dezembro,21,São Paulo,Câmera Coolpix L340,HL1013,3
389,2017,Trim 4,dezembro,21,São Paulo,Dell G7,HL1012,3
429,2017,Trim 4,dezembro,21,São Paulo,Galaxy J8,HL1014,3
319,2017,Trim 4,dezembro,21,São Paulo,Galaxy S8,HL1021,5
748,2017,Trim 4,dezembro,21,São Paulo,Inspiron 15,HL1007,1
312,2017,Trim 4,dezembro,21,São Paulo,iPhone XS,HL1019,5
715,2017,Trim 4,dezembro,21,São Paulo,Smart TV 50' 4K,HL1001,5
1677,2017,Trim 4,dezembro,21,São Paulo,Smart TV LED Full HD 55',HL1008,11
80,2017,Trim 4,dezembro,22,Belo Horizonte,Smart TV LED Full HD 55',HL1008,3
505,2017,Trim 4,dezembro,22,Campinas,Smart TV 50' 4K,HL1001,5
412,2017,Trim 4,dezembro,22,Curitiba,Câmera Coolpix L340,HL1013,1
238,2017,Trim 4,dezembro,22,Curitiba,Moto G7,HL1009,2
239,2017,Trim 4,dezembro,22,Curitiba,Moto Z,HL1020,1
367,2017,Trim 4,dezembro,22,Curitiba,Smart TV 50' 4K,HL1001,3
735,2017,Trim 4,dezembro,22,Fortaleza,Galaxy J8,HL1014,3
580,2017,Trim 4,dezembro,22,Fortaleza,iPhone XS,HL1019,1
175,2017,Trim 4,dezembro,22,Guarulhos,Samsung Dual Core,HL1023,4
47,2017,Trim 4,dezembro,22,Guarulhos,Smart Watch MI,HL1018,3
514,2017,Trim 4,dezembro,22,Niterói,Aspire 5,HL1024,2
452,2017,Trim 4,dezembro,22,Nova Iguaçu,Galaxy S8,HL1021,5
696,2017,Trim 4,dezembro,22,Porto Alegre,Smart Watch MI,HL1018,2
244,2017,Trim 4,dezembro,22,Recife,iPhone XS,HL1019,2
158,2017,Trim 4,dezembro,22,Recife,Moto Z,HL1020,1
148,2017,Trim 4,dezembro,22,Rio de Janeiro,Inspiron 15,HL1007,2
537,2017,Trim 4,dezembro,22,Rio de Janeiro,Moto G7,HL1009,4
634,2017,Trim 4,dezembro,22,Salvador,iPhone XS,HL1019,5
168,2017,Trim 4,dezembro,22,Salvador,Smart TV 50' 4K,HL1001,4
617,2017,Trim 4,dezembro,22,São Paulo,Aspire 5,HL1024,3
50,2017,Trim 4,dezembro,22,São Paulo,Câmera Digital Rebel T6,HL1005,4
320,2017,Trim 4,dezembro,22,São Paulo,Câmera Digital Sony Cyber,HL1015,2
797,2017,Trim 4,dezembro,22,São Paulo,Galaxy S10,HL1003,3
641,2017,Trim 4,dezembro,22,São Paulo,Galaxy S8,HL1021,1
797,2017,Trim 4,dezembro,22,São Paulo,iPad 32GB Wifi,HL1022,1
209,2017,Trim 4,dezembro,22,São Paulo,iPhone 6S,HL1010,5
105,2017,Trim 4,dezembro,22,São Paulo,iPhone 7,HL1002,2
332,2017,Trim 4,dezembro,23,Campinas,Dell G7,HL1012,3
110,2017,Trim 4,dezembro,23,Campinas,Smart Watch MI,HL1018,1
715,2017,Trim 4,dezembro,23,Curitiba,Galaxy S8,HL1021,2
643,2017,Trim 4,dezembro,23,Curitiba,Tablet M10 Android,HL1011,3
468,2017,Trim 4,dezembro,23,Fortaleza,Câmera Digital Rebel T6,HL1005,3
468,2017,Trim 4,dezembro,23,Fortaleza,Câmera Digital Sony Cyber,HL1015,4
445,2017,Trim 4,dezembro,23,Fortaleza,Inspiron 15,HL1007,4
818,2017,Trim 4,dezembro,23,Fortaleza,iPhone 7,HL1002,4
386,2017,Trim 4,dezembro,23,Fortaleza,Smart TV 50' 4K,HL1001,5
519,2017,Trim 4,dezembro,23,Fortaleza,TV LED 32',HL1006,1
188,2017,Trim 4,dezembro,23,Goiânia,Câmera Digital Sony Cyber,HL1015,4
249,2017,Trim 4,dezembro,23,Guarulhos,Galaxy S10,HL1003,1
119,2017,Trim 4,dezembro,23,Guarulhos,Samsung Dual Core,HL1023,3
598,2017,Trim 4,dezembro,23,Nova Iguaçu,Galaxy S8,HL1021,1
806,2017,Trim 4,dezembro,23,Nova Iguaçu,Smart TV LED Full HD 55',HL1008,2
32,2017,Trim 4,dezembro,23,Recife,Câmera Digital Sony Cyber,HL1015,3
814,2017,Trim 4,dezembro,23,Recife,Inspiron 15,HL1007,5
597,2017,Trim 4,dezembro,23,Recife,Smart TV 50' 4K,HL1001,3
652,2017,Trim 4,dezembro,23,Rio de Janeiro,Galaxy J8,HL1014,1
107,2017,Trim 4,dezembro,23,Rio de Janeiro,iPhone 7,HL1002,3
572,2017,Trim 4,dezembro,23,Rio de Janeiro,Moto Z,HL1020,3
374,2017,Trim 4,dezembro,23,Rio de Janeiro,Smart TV 50' 4K,HL1001,4
407,2017,Trim 4,dezembro,23,Rio de Janeiro,Smart Watch MI,HL1018,4
125,2017,Trim 4,dezembro,23,Rio de Janeiro,TV LED 32',HL1006,3
769,2017,Trim 4,dezembro,23,Salvador,Câmera Digital Sony Cyber,HL1015,3
109,2017,Trim 4,dezembro,23,Salvador,Moto G7,HL1009,1
396,2017,Trim 4,dezembro,23,Salvador,Smart TV LED Full HD 55',HL1008,4
79,2017,Trim 4,dezembro,23,São Paulo,Apple Watch,HL1004,4
832,2017,Trim 4,dezembro,23,São Paulo,Câmera Digital Sony Cyber,HL1015,9
53,2017,Trim 4,dezembro,23,São Paulo,iPhone 7,HL1002,4
140,2017,Trim 4,dezembro,23,São Paulo,Samsung Dual Core,HL1023,3
541,2017,Trim 4,dezembro,23,São Paulo,Smart TV LED Full HD 55',HL1008,1
650,2017,Trim 4,dezembro,23,São Paulo,Smart Watch MI,HL1018,3
193,2017,Trim 4,dezembro,24,Belo Horizonte,Inspiron 15,HL1007,4
550,2017,Trim 4,dezembro,24,Belo Horizonte,iPhone XS,HL1019,4
521,2017,Trim 4,dezembro,24,Campinas,Câmera Digital Sony Cyber,HL1015,4
427,2017,Trim 4,dezembro,24,Campinas,Galaxy S8,HL1021,3
250,2017,Trim 4,dezembro,24,Curitiba,Câmera Digital Rebel T6,HL1005,1
705,2017,Trim 4,dezembro,24,Curitiba,Dell G7,HL1012,2
22,2017,Trim 4,dezembro,24,Curitiba,Moto Z,HL1020,4
133,2017,Trim 4,dezembro,24,Fortaleza,Câmera Coolpix L340,HL1013,3
130,2017,Trim 4,dezembro,24,Fortaleza,iPhone XS,HL1019,5
738,2017,Trim 4,dezembro,24,Goiânia,iPhone 7,HL1002,5
369,2017,Trim 4,dezembro,24,Guarulhos,Aspire 5,HL1024,5
434,2017,Trim 4,dezembro,24,Niterói,Câmera Digital Sony Cyber,HL1015,2
350,2017,Trim 4,dezembro,24,Niterói,Galaxy S8,HL1021,3
330,2017,Trim 4,dezembro,24,Nova Iguaçu,Galaxy S10,HL1003,5
371,2017,Trim 4,dezembro,24,Porto Alegre,Smart TV LED Full HD 55',HL1008,5
244,2017,Trim 4,dezembro,24,Recife,Smart TV LED Full HD 55',HL1008,3
226,2017,Trim 4,dezembro,24,Rio de Janeiro,Inspiron 15,HL1007,4
259,2017,Trim 4,dezembro,24,Rio de Janeiro,iPhone 7,HL1002,1
3,2017,Trim 4,dezembro,24,Rio de Janeiro,Moto G7,HL1009,4
792,2017,Trim 4,dezembro,24,Salvador,Câmera Digital Sony Cyber,HL1015,2
1331,2017,Trim 4,dezembro,24,Salvador,iPhone XS,HL1019,3
198,2017,Trim 4,dezembro,24,Salvador,Moto G7,HL1009,4
168,2017,Trim 4,dezembro,24,Salvador,Samsung Dual Core,HL1023,1
109,2017,Trim 4,dezembro,24,Salvador,Smart TV 50' 4K,HL1001,2
544,2017,Trim 4,dezembro,24,Salvador,Smart TV LED Full HD 55',HL1008,5
665,2017,Trim 4,dezembro,24,São Paulo,Câmera Digital Rebel T6,HL1005,3
650,2017,Trim 4,dezembro,24,São Paulo,Moto Z,HL1020,4
665,2017,Trim 4,dezembro,24,São Paulo,Samsung Dual Core,HL1023,5
450,2017,Trim 4,dezembro,24,São Paulo,Smart Watch MI,HL1018,3
79,2017,Trim 4,dezembro,24,São Paulo,Tablet M10 Android,HL1011,4
430,2017,Trim 4,dezembro,25,Belo Horizonte,Galaxy J8,HL1014,1
391,2017,Trim 4,dezembro,25,Belo Horizonte,Smart TV 50' 4K,HL1001,1
659,2017,Trim 4,dezembro,25,Campinas,Smart TV LED Full HD 55',HL1008,2
812,2017,Trim 4,dezembro,25,Curitiba,Câmera Coolpix L340,HL1013,1
468,2017,Trim 4,dezembro,25,Fortaleza,Câmera Digital Rebel T6,HL1005,2
471,2017,Trim 4,dezembro,25,Fortaleza,Inspiron 15,HL1007,5
601,2017,Trim 4,dezembro,25,Fortaleza,Smart TV 50' 4K,HL1001,3
795,2017,Trim 4,dezembro,25,Fortaleza,Smart TV LED Full HD 55',HL1008,8
288,2017,Trim 4,dezembro,25,Fortaleza,Smart Watch Galaxy,HL1016,1
116,2017,Trim 4,dezembro,25,Goiânia,Smart TV LED Full HD 55',HL1008,2
372,2017,Trim 4,dezembro,25,Guarulhos,Câmera Digital Sony Cyber,HL1015,2
536,2017,Trim 4,dezembro,25,Guarulhos,Moto Z,HL1020,5
236,2017,Trim 4,dezembro,25,Niterói,Dell G7,HL1012,5
282,2017,Trim 4,dezembro,25,Nova Iguaçu,Galaxy S10,HL1003,2
281,2017,Trim 4,dezembro,25,Nova Iguaçu,Inspiron 15,HL1007,5
159,2017,Trim 4,dezembro,25,Porto Alegre,Smart Watch MI,HL1018,3
321,2017,Trim 4,dezembro,25,Recife,Câmera Coolpix L340,HL1013,2
297,2017,Trim 4,dezembro,25,Recife,Câmera Digital Sony Cyber,HL1015,3
335,2017,Trim 4,dezembro,25,Recife,Galaxy S10,HL1003,1
777,2017,Trim 4,dezembro,25,Recife,iPhone XS,HL1019,5
547,2017,Trim 4,dezembro,25,Recife,Samsung Dual Core,HL1023,4
16,2017,Trim 4,dezembro,25,Salvador,Aspire 5,HL1024,4
700,2017,Trim 4,dezembro,25,Salvador,Galaxy S8,HL1021,4
799,2017,Trim 4,dezembro,25,Salvador,Inspiron 15,HL1007,2
97,2017,Trim 4,dezembro,25,Salvador,Smart TV 50' 4K,HL1001,5
864,2017,Trim 4,dezembro,25,São Paulo,Câmera Digital Rebel T6,HL1005,8
620,2017,Trim 4,dezembro,25,São Paulo,Câmera Digital Sony Cyber,HL1015,5
650,2017,Trim 4,dezembro,25,São Paulo,Galaxy S8,HL1021,2
196,2017,Trim 4,dezembro,25,São Paulo,Moto G7,HL1009,4
543,2017,Trim 4,dezembro,25,São Paulo,Samsung Dual Core,HL1023,4
776,2017,Trim 4,dezembro,25,São Paulo,Smart TV LED Full HD 55',HL1008,5
55,2017,Trim 4,dezembro,25,São Paulo,Smart Watch MI,HL1018,3
631,2017,Trim 4,dezembro,26,Belo Horizonte,Câmera Digital Sony Cyber,HL1015,3
58,2017,Trim 4,dezembro,26,Belo Horizonte,Dell G7,HL1012,2
755,2017,Trim 4,dezembro,26,Campinas,Moto G7,HL1009,3
4,2017,Trim 4,dezembro,26,Curitiba,iPhone XS,HL1019,3
412,2017,Trim 4,dezembro,26,Curitiba,Moto Z,HL1020,5
240,2017,Trim 4,dezembro,26,Curitiba,Smart TV 50' 4K,HL1001,4
274,2017,Trim 4,dezembro,26,Goiânia,Aspire 5,HL1024,2
299,2017,Trim 4,dezembro,26,Goiânia,Câmera Digital Sony Cyber,HL1015,5
762,2017,Trim 4,dezembro,26,Goiânia,iPhone 7,HL1002,4
348,2017,Trim 4,dezembro,26,Guarulhos,Câmera Coolpix L340,HL1013,3
214,2017,Trim 4,dezembro,26,Guarulhos,Inspiron 15,HL1007,4
126,2017,Trim 4,dezembro,26,Guarulhos,iPhone XS,HL1019,1
282,2017,Trim 4,dezembro,26,Nova Iguaçu,Smart TV 50' 4K,HL1001,1
588,2017,Trim 4,dezembro,26,Porto Alegre,Câmera Coolpix L340,HL1013,3
453,2017,Trim 4,dezembro,26,Porto Alegre,Inspiron 15,HL1007,5
234,2017,Trim 4,dezembro,26,Recife,Câmera Coolpix L340,HL1013,2
219,2017,Trim 4,dezembro,26,Recife,Smart TV 50' 4K,HL1001,2
558,2017,Trim 4,dezembro,26,Rio de Janeiro,Câmera Coolpix L340,HL1013,5
287,2017,Trim 4,dezembro,26,Rio de Janeiro,Câmera Digital Rebel T6,HL1005,7
3,2017,Trim 4,dezembro,26,Rio de Janeiro,Smart TV 50' 4K,HL1001,1
534,2017,Trim 4,dezembro,26,Salvador,Moto Z,HL1020,2
975,2017,Trim 4,dezembro,26,São Paulo,Aspire 5,HL1024,3
968,2017,Trim 4,dezembro,26,São Paulo,Inspiron 15,HL1007,5
368,2017,Trim 4,dezembro,26,São Paulo,iPhone XS,HL1019,7
832,2017,Trim 4,dezembro,26,São Paulo,Smart TV 50' 4K,HL1001,3
114,2017,Trim 4,dezembro,26,São Paulo,Smart TV LED Full HD 55',HL1008,3
753,2017,Trim 4,dezembro,26,São Paulo,Smart Watch MI,HL1018,3
23,2017,Trim 4,dezembro,27,Belo Horizonte,Galaxy S8,HL1021,3
397,2017,Trim 4,dezembro,27,Belo Horizonte,iPhone XS,HL1019,5
520,2017,Trim 4,dezembro,27,Belo Horizonte,Smart TV LED Full HD 55',HL1008,3
640,2017,Trim 4,dezembro,27,Campinas,Câmera Digital Sony Cyber,HL1015,5
110,2017,Trim 4,dezembro,27,Campinas,Samsung Dual Core,HL1023,4
85,2017,Trim 4,dezembro,27,Curitiba,Câmera Digital Sony Cyber,HL1015,2
238,2017,Trim 4,dezembro,27,Curitiba,Inspiron 15,HL1007,2
354,2017,Trim 4,dezembro,27,Fortaleza,Câmera Digital Rebel T6,HL1005,2
687,2017,Trim 4,dezembro,27,Fortaleza,Galaxy J8,HL1014,2
562,2017,Trim 4,dezembro,27,Goiânia,Moto G7,HL1009,2
717,2017,Trim 4,dezembro,27,Nova Iguaçu,Smart TV 50' 4K,HL1001,1
592,2017,Trim 4,dezembro,27,Porto Alegre,Câmera Digital Rebel T6,HL1005,4
170,2017,Trim 4,dezembro,27,Recife,Câmera Digital Sony Cyber,HL1015,8
449,2017,Trim 4,dezembro,27,Recife,iPhone 7,HL1002,1
1141,2017,Trim 4,dezembro,27,Rio de Janeiro,Galaxy S10,HL1003,5
76,2017,Trim 4,dezembro,27,Rio de Janeiro,Moto G7,HL1009,4
771,2017,Trim 4,dezembro,27,Rio de Janeiro,Smart Watch MI,HL1018,2
675,2017,Trim 4,dezembro,27,Salvador,Dell G7,HL1012,5
198,2017,Trim 4,dezembro,27,Salvador,Galaxy S10,HL1003,1
775,2017,Trim 4,dezembro,27,Salvador,Moto Z,HL1020,3
156,2017,Trim 4,dezembro,27,Salvador,Samsung Dual Core,HL1023,4
245,2017,Trim 4,dezembro,27,Salvador,Smart Watch MI,HL1018,2
641,2017,Trim 4,dezembro,27,São Paulo,Apple Watch,HL1004,1
760,2017,Trim 4,dezembro,27,São Paulo,Câmera Digital Rebel T6,HL1005,4
320,2017,Trim 4,dezembro,27,São Paulo,Moto G7,HL1009,4
541,2017,Trim 4,dezembro,27,São Paulo,Smart TV 50' 4K,HL1001,5
69,2017,Trim 4,dezembro,27,São Paulo,Smart TV LED Full HD 55',HL1008,1
1264,2017,Trim 4,dezembro,28,Belo Horizonte,Câmera Digital Rebel T6,HL1005,5
618,2017,Trim 4,dezembro,28,Campinas,iPhone XS,HL1019,2
560,2017,Trim 4,dezembro,28,Curitiba,Moto G7,HL1009,5
442,2017,Trim 4,dezembro,28,Curitiba,Smart TV 50' 4K,HL1001,1
442,2017,Trim 4,dezembro,28,Curitiba,Smart Watch Galaxy,HL1016,4
599,2017,Trim 4,dezembro,28,Fortaleza,Câmera Digital Rebel T6,HL1005,3
426,2017,Trim 4,dezembro,28,Fortaleza,Smart TV 50' 4K,HL1001,1
352,2017,Trim 4,dezembro,28,Goiânia,Aspire 5,HL1024,3
615,2017,Trim 4,dezembro,28,Goiânia,Câmera Digital Sony Cyber,HL1015,1
46,2017,Trim 4,dezembro,28,Niterói,Câmera Digital Rebel T6,HL1005,1
795,2017,Trim 4,dezembro,28,Porto Alegre,Dell G7,HL1012,1
805,2017,Trim 4,dezembro,28,Recife,Câmera Coolpix L340,HL1013,3
254,2017,Trim 4,dezembro,28,Recife,iPhone 6S,HL1010,1
70,2017,Trim 4,dezembro,28,Recife,Samsung Dual Core,HL1023,5
44,2017,Trim 4,dezembro,28,Rio de Janeiro,Câmera Digital Rebel T6,HL1005,2
492,2017,Trim 4,dezembro,28,Rio de Janeiro,Câmera Digital Sony Cyber,HL1015,3
1526,2017,Trim 4,dezembro,28,Rio de Janeiro,Dell G7,HL1012,5
107,2017,Trim 4,dezembro,28,Rio de Janeiro,Galaxy S8,HL1021,5
694,2017,Trim 4,dezembro,28,Rio de Janeiro,Smart TV LED Full HD 55',HL1008,2
31,2017,Trim 4,dezembro,28,Salvador,Câmera Digital Rebel T6,HL1005,1
482,2017,Trim 4,dezembro,28,Salvador,Smart Watch MI,HL1018,2
712,2017,Trim 4,dezembro,28,Salvador,Tablet M10 Android,HL1011,4
156,2017,Trim 4,dezembro,28,Salvador,TV LED 32',HL1006,1
484,2017,Trim 4,dezembro,28,São Paulo,Aspire 5,HL1024,4
772,2017,Trim 4,dezembro,28,São Paulo,Câmera Digital Rebel T6,HL1005,3
104,2017,Trim 4,dezembro,28,São Paulo,Galaxy S10,HL1003,4
424,2017,Trim 4,dezembro,28,São Paulo,iPhone 6S,HL1010,1
202,2017,Trim 4,dezembro,28,São Paulo,Smart TV 50' 4K,HL1001,1
1062,2017,Trim 4,dezembro,28,São Paulo,TV LED 32',HL1006,8
441,2017,Trim 4,dezembro,29,Belo Horizonte,Câmera Digital Sony Cyber,HL1015,4
965,2017,Trim 4,dezembro,29,Belo Horizonte,Moto G7,HL1009,4
60,2017,Trim 4,dezembro,29,Curitiba,Smart Watch Galaxy,HL1016,2
